3.000000	0.000000
0.008000	0.000000
0.009000	0.000000
0.010000	0.000006
0.011000	0.000154
0.012000	0.001371
0.013000	0.008062
0.014000	0.047025
0.015000	0.178617
0.016000	0.563240
0.017000	1.342405
0.018000	2.515735
0.019000	4.343035
0.020000	6.796100
0.021000	9.514350
0.022000	13.318100
0.023000	17.979450
0.024000	22.858900
0.025000	28.236400
0.026000	33.617450
0.027000	39.401800
0.028000	45.023600
0.029000	50.946000
0.030000	56.189500
0.031000	60.735000
0.032000	64.498500
0.033000	68.285500
0.034000	71.473500
0.035000	74.462500
0.036000	76.656000
0.037000	78.686500
0.038000	80.321000
0.039000	81.817000
0.040000	82.588500
0.041000	82.970500
0.042000	83.138000
0.043000	83.278000
0.044000	83.535000
0.045000	83.630000
0.046000	83.167000
0.047000	82.633000
0.048000	81.906500
0.049000	81.086000
0.050000	80.072500
0.051000	78.875000
0.052000	77.801000
0.053000	76.669500
0.054000	75.658000
0.055000	74.593000
0.056000	109.636500
0.057000	145.074000
0.058000	175.743500
0.059000	206.581000
0.060000	143.426000
0.061000	79.464500
0.062000	70.977500
0.063000	62.385500
0.064000	60.605500
0.065000	58.692500
0.066000	81.138000
0.067000	103.723000
0.068000	85.515000
0.069000	66.910500
0.070000	53.951500
0.071000	40.873350
0.072000	39.369050
0.073000	37.761100
0.074000	37.572300
0.075000	37.488150
0.076000	36.691550
0.077000	35.782500
0.078000	35.092250
0.079000	34.021100
0.080000	33.924400
0.081000	33.374350
0.082000	31.650500
0.083000	30.119750
0.084000	29.443500
0.085000	28.773200
0.086000	28.177450
0.087000	27.576050
0.088000	26.768600
0.089000	25.957200
0.090000	25.631550
0.091000	25.318800
0.092000	24.713150
0.093000	24.154950
0.094000	23.427750
0.095000	22.696300
0.096000	21.790300
0.097000	20.873350
0.098000	20.645150
0.099000	20.412950
0.100000	19.453050
0.101000	18.500350
0.102000	18.445800
0.103000	18.439950
0.104000	17.436200
0.105000	16.429000
0.106000	15.709050
0.107000	15.007300
0.108000	14.455200
0.109000	13.866050
0.110000	13.278150
0.111000	12.742800
0.112000	12.589000
0.113000	12.467050
0.114000	11.755700
0.115000	10.995650
0.116000	10.654300
0.117000	10.297600
0.118000	9.898550
0.119000	9.449400
0.120000	8.646100
0.121000	7.744850
0.122000	7.475300
0.123000	7.041500
0.124000	6.915850
0.125000	6.802100
0.126000	6.054250
0.127000	5.303750
0.128000	0.413765
0.129000	4.794475
0.130000	0.105252
0.131000	3.758475
0.132000	1.695325
0.133000	1.496725
0.134000	1.274135
0.135000	1.051430
0.136000	0.868440
0.137000	0.685360
0.138000	0.454363
0.139000	0.223250
0.140000	0.000000
0.141000	0.000000
