3.000000	0.000000
0.008000	0.000000
0.009000	0.000012
0.010000	0.001287
0.011000	0.030839
0.012000	0.274268
0.013000	1.612440
0.014000	9.404950
0.015000	35.723500
0.016000	112.648000
0.017000	268.481000
0.018000	503.147000
0.019000	868.607000
0.020000	1359.220000
0.021000	1902.870000
0.022000	2663.620000
0.023000	3595.890000
0.024000	4571.780000
0.025000	5647.280000
0.026000	6723.490000
0.027000	7880.360000
0.028000	9004.720000
0.029000	10189.200000
0.030000	11237.900000
0.031000	12147.000000
0.032000	12899.700000
0.033000	13657.100000
0.034000	14294.700000
0.035000	14892.500000
0.036000	15331.200000
0.037000	15737.300000
0.038000	16064.200000
0.039000	16363.400000
0.040000	16517.700000
0.041000	16594.100000
0.042000	16627.600000
0.043000	16655.600000
0.044000	16707.000000
0.045000	16726.000000
0.046000	16633.400000
0.047000	16526.600000
0.048000	16381.300000
0.049000	16217.200000
0.050000	16014.500000
0.051000	15775.000000
0.052000	15560.200000
0.053000	15333.900000
0.054000	15131.600000
0.055000	14918.600000
0.056000	21927.300000
0.057000	29014.800000
0.058000	35148.700000
0.059000	41316.200000
0.060000	28685.200000
0.061000	15892.900000
0.062000	14195.500000
0.063000	12477.100000
0.064000	12121.100000
0.065000	11738.500000
0.066000	16227.600000
0.067000	20744.600000
0.068000	17103.000000
0.069000	13382.100000
0.070000	10790.300000
0.071000	8174.670000
0.072000	7873.810000
0.073000	7552.220000
0.074000	7514.460000
0.075000	7497.630000
0.076000	7338.310000
0.077000	7156.500000
0.078000	7018.450000
0.079000	6804.220000
0.080000	6784.880000
0.081000	6674.870000
0.082000	6330.100000
0.083000	6023.950000
0.084000	5888.700000
0.085000	5754.640000
0.086000	5635.490000
0.087000	5515.210000
0.088000	5353.720000
0.089000	5191.440000
0.090000	5126.310000
0.091000	5063.760000
0.092000	4942.630000
0.093000	4830.990000
0.094000	4685.550000
0.095000	4539.260000
0.096000	4358.060000
0.097000	4174.670000
0.098000	4129.030000
0.099000	4082.590000
0.100000	3890.610000
0.101000	3700.070000
0.102000	3689.160000
0.103000	3687.990000
0.104000	3487.240000
0.105000	3285.800000
0.106000	3141.810000
0.107000	3001.460000
0.108000	2891.040000
0.109000	2773.210000
0.110000	2655.630000
0.111000	2548.560000
0.112000	2517.800000
0.113000	2493.410000
0.114000	2351.140000
0.115000	2199.130000
0.116000	2130.860000
0.117000	2059.520000
0.118000	1979.710000
0.119000	1889.880000
0.120000	1729.220000
0.121000	1548.970000
0.122000	1495.060000
0.123000	1408.300000
0.124000	1383.170000
0.125000	1360.420000
0.126000	1210.850000
0.127000	1060.750000
0.128000	82.753000
0.129000	958.895000
0.130000	21.050400
0.131000	751.695000
0.132000	339.065000
0.133000	299.345000
0.134000	254.827000
0.135000	210.286000
0.136000	173.688000
0.137000	137.072000
0.138000	90.872600
0.139000	44.650000
0.140000	0.000000
0.141000	0.000000
