3.000000	0.000000
0.008000	0.000000
0.009000	0.001485
0.010000	0.090093
0.011000	1.915060
0.012000	28.513100
0.013000	216.128000
0.014000	1439.410000
0.015000	5850.660000
0.016000	19365.300000
0.017000	47566.700000
0.018000	87575.500000
0.019000	149822.000000
0.020000	237702.000000
0.021000	336986.000000
0.022000	454426.000000
0.023000	596638.000000
0.024000	747309.000000
0.025000	910796.000000
0.026000	1072260.000000
0.027000	1243980.000000
0.028000	1399380.000000
0.029000	1560630.000000
0.030000	1691040.000000
0.031000	1794600.000000
0.032000	1884210.000000
0.033000	1972480.000000
0.034000	2035410.000000
0.035000	2089140.000000
0.036000	2133060.000000
0.037000	2170450.000000
0.038000	2198760.000000
0.039000	2222910.000000
0.040000	2230540.000000
0.041000	2226170.000000
0.042000	2208800.000000
0.043000	2190840.000000
0.044000	2167350.000000
0.045000	2137500.000000
0.046000	2120110.000000
0.047000	2100430.000000
0.048000	2054970.000000
0.049000	2006350.000000
0.050000	1962990.000000
0.051000	1915130.000000
0.052000	1868960.000000
0.053000	1820600.000000
0.054000	1782330.000000
0.055000	1742590.000000
0.056000	2106430.000000
0.057000	2474980.000000
0.058000	2785050.000000
0.059000	3093370.000000
0.060000	2345590.000000
0.061000	1582880.000000
0.062000	1459430.000000
0.063000	1333460.000000
0.064000	1291850.000000
0.065000	1244760.000000
0.066000	1461520.000000
0.067000	1679800.000000
0.068000	1417710.000000
0.069000	1142500.000000
0.070000	999389.000000
0.071000	852750.000000
0.072000	812641.000000
0.073000	768636.000000
0.074000	741486.000000
0.075000	718703.000000
0.076000	685141.000000
0.077000	647220.000000
0.078000	619386.000000
0.079000	576094.000000
0.080000	556451.000000
0.081000	517486.000000
0.082000	485124.000000
0.083000	460931.000000
0.084000	427187.000000
0.085000	393538.000000
0.086000	370972.000000
0.087000	348430.000000
0.088000	317208.000000
0.089000	285908.000000
0.090000	260557.000000
0.091000	235368.000000
0.092000	202017.000000
0.093000	173524.000000
0.094000	148478.000000
0.095000	123308.000000
0.096000	100281.000000
0.097000	76372.700000
0.098000	49168.000000
0.099000	22128.700000
0.100000	5106.550000
0.101000	0.000000
